,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
sepsi,-0.0005316187,0.00023996875,0.0050987713,0.009002801,-0.009301619,-0.007140688,0.0064617405,0.0089847855,-0.0050195837,-0.003779639,0.0073734433,-0.0015388938,-0.0045335377,0.006561472,-0.0048576887,-0.0018214083,0.0028714405,0.00097643794,-0.008286765,-0.009460127,0.007321893,0.0050702193,0.006758817,0.0007676812,0.0063480535,-0.0034020266,-0.0009480903,0.005764726,-0.0075297295,-0.00393685,-0.0075097303,-0.000931415,0.00953465,-0.0073260604,-0.002329675,-0.0019274337,0.008082633,-0.0059301793,3.6230904e-05,-0.004764753,-0.009613568,0.005020442,-0.008757681,-0.004389671,-2.6127223e-05,-0.0002947097,-0.007674478,0.009613362,0.004983631,0.009240993,-0.008158471,0.004487122,-0.004137345,0.00082944636,0.0085028345,-0.0044674296,0.0045212666,-0.0067865998,-0.0035595482,0.009397211,-0.0015768528,0.00033419902,-0.0041319025,-0.0076867463,-0.0015171791,0.0024744433,-0.0008927602,0.0055412487,-0.0027459904,0.002266255,0.00545727,0.008351632,-0.0014476002,-0.009206384,0.0043712743,0.00057190267,0.007439203,-0.0008133664,-0.0026498602,-0.008756362,-0.00085414073,0.0028388398,0.005392078,0.0070538484,-0.00570395,0.0018663345,0.00609839,-0.004773719,-0.0031088162,0.006798007,0.0016507678,0.00019514296,0.0034667996,0.00023075602,0.00962439,0.0050649275,-0.00890261,-0.0070568696,0.0008989583,0.0063829985
failur,-0.008628933,0.0036830553,0.005181437,0.0057358094,0.007471163,-0.0062132566,0.0011443736,0.0060659684,-0.0028461271,-0.0061944188,-0.00042918883,-0.008403359,-0.0056027137,0.007101375,0.0033587753,0.007239819,0.0068176608,0.0075227963,-0.0037895245,-0.00057628815,0.0023577244,-0.0045117824,0.008380052,-0.009868523,0.00675662,0.002915527,-0.004937791,0.004368001,-0.0017404808,0.00667863,0.009987039,-0.0043618656,-0.00060738693,-0.0057195616,0.003857045,0.0027961535,0.0069240993,0.0061143385,0.009536818,0.009290624,0.007908484,-0.007005709,-0.009157281,-0.00035839874,-0.0030551923,0.007926603,0.0059521855,-0.0015681706,0.0015174075,0.0017962952,0.007832284,-0.009504186,-0.00018723107,0.0034810952,-0.0009391533,0.008397241,0.009029669,0.0065234806,-0.00071395765,0.007726745,-0.008541515,0.003214013,-0.0046323813,-0.0050885403,0.0035970053,0.0053925714,0.0077419267,-0.0057818084,0.0074400427,0.0066323522,-0.0037174989,-0.008760484,0.0054592644,0.0065194895,-0.0007888541,-0.006714732,-0.007096796,-0.0024863994,0.005150895,-0.0036494343,-0.009396539,0.0038502202,0.004885652,-0.006426463,0.0012214116,-0.002064473,4.9636263e-05,-0.0098590525,0.002701342,-0.004752231,0.0010955983,-0.0015749269,0.0021931948,-0.007861703,-0.0026797801,0.0026745463,0.00535874,-0.0024060705,-0.009531491,0.0045039733
pneumonia,9.456396e-05,0.0030773198,-0.006812645,-0.0013754654,0.007668581,0.0073464094,-0.0036732971,0.0026427018,-0.00831713,0.006205486,-0.0046373224,-0.0031641065,0.009311357,0.0008733857,0.007490703,-0.0060740625,0.005160507,0.009922823,-0.0084573915,-0.0051356913,-0.007064837,-0.0048626517,-0.0037785638,-0.008536199,0.007955606,-0.004843938,0.008423613,0.0052625705,-0.006550026,0.0039578713,0.0054701497,-0.007426536,-0.0074057197,-0.0024752307,-0.008625725,-0.0015815723,-0.00040343284,0.0032996845,0.0014418805,-0.00088142155,-0.005594058,0.0017303658,-0.0008973718,0.006793691,0.00397359,0.0045294715,0.0014343059,-0.0026998555,-0.0043668128,-0.0010320747,0.0014370275,-0.0026460087,-0.007073783,-0.007805307,-0.009121787,-0.0059351693,-0.0018474245,-0.0043238713,-0.0064606704,-0.0037173224,0.0042891586,-0.0037390434,0.008378175,0.0015339935,-0.0072423196,0.0094337985,0.0076312125,0.005493282,-0.0068488456,0.005822679,0.004009093,0.0051853694,0.0042559016,0.0019397545,-0.0031701624,0.008353845,0.00961218,0.003792603,-0.002836995,7.1275235e-06,0.0012188185,-0.008458325,-0.008223945,-0.00023101569,0.0012372875,-0.0057433806,-0.0047252737,-0.0073460746,0.008328616,0.00012129784,-0.0045093987,0.0057017053,0.009180015,-0.004099872,0.007964682,0.005375434,0.005879123,0.0005125904,0.008213084,-0.0070190406
bleed,-0.008248483,0.009345782,-0.00020464192,-0.0019842722,0.0046222224,-0.0042093224,0.0028252474,0.0070626326,0.0060009165,-0.0075512077,0.009342236,0.0046597873,0.0039812895,-0.006226356,0.008548941,-0.0021428796,0.0087943785,-0.0054156664,-0.008133898,0.0067543704,0.0016667699,-0.0021759428,0.009447867,0.009492199,-0.009826876,0.0024914525,0.0061626215,0.0038509862,0.0019858268,0.00039262272,0.00072478404,-0.0038259202,-0.007173898,-0.0021190287,0.0039648972,0.008920089,0.0093175005,-0.005984972,-0.009415142,0.009728983,0.0034478048,0.005119043,0.006247188,-0.0027606792,0.0074060154,0.0028661531,0.002860381,-0.0024055147,-0.0031212433,-0.0023879404,0.004310428,7.456608e-05,-0.009583015,-0.009614566,-0.006147718,-0.000120725796,0.0020101366,0.00942339,0.00554117,-0.0042622155,0.00028998728,0.0050114016,0.0077335965,-0.001190999,0.004317773,-0.005772467,-0.0008272554,0.0081179505,-0.0024027291,-0.009655922,0.0057802224,-0.0039031133,-0.0011871564,0.010007901,-0.0021951913,-0.004729831,-0.005357068,0.007007626,-0.005734604,0.0021368614,-0.005255883,0.0062384317,0.004355126,0.0026433987,-0.001477166,-0.002711257,0.009027534,0.005324427,-0.002090172,-0.009473802,-0.0073449113,-0.0010027926,-0.0008477005,-0.0025046526,0.009791852,-0.00046264357,0.005938054,-0.007524452,-0.0025044684,-0.005602224
acut,-0.0071305563,0.0012641798,-0.0071633034,-0.0022568398,0.0037223485,0.0057779048,0.0012253765,0.0021469223,-0.00413255,0.0072069564,-0.0063165594,0.0046351715,-0.008203283,0.0020362963,-0.004946961,-0.004266074,-0.0031198855,0.0056541525,0.0058094114,-0.005008424,0.0007757746,-0.008487785,0.0077706794,0.00924884,-0.0027816421,0.00080011104,0.0007377202,0.005458279,-0.0086207725,0.00056324224,0.0068785697,0.0022400082,0.0011067865,-0.009319652,0.0084895585,-0.006231068,-0.0030023304,0.0034797138,-0.00077670254,0.0013819605,0.0017727241,-0.0068362975,-0.0097385105,0.009074961,0.0062053194,-0.0069370396,0.0033982815,0.00018555463,0.0047639594,-0.0071202097,0.0040491624,0.0043532145,0.009954724,-0.004467459,-0.0013711368,-0.0073079118,-0.0096956175,-0.009075182,-0.0010270714,-0.0065011675,0.0048542055,-0.0061599226,0.002526101,0.0007167322,-0.003395202,-0.0009503484,0.0099627385,0.009142433,-0.0044748243,0.009080549,-0.0056473846,0.0059395875,-0.003094007,0.0034375754,0.0030464428,0.0069288756,-0.0023726851,0.008792974,0.0075660967,-0.009532677,-0.008025332,-0.007587942,0.0029049611,-0.0027620243,-0.006912293,-0.0081093935,0.008346389,0.002029348,-0.009278082,-0.0047986098,0.00317325,-0.0046993075,0.00527097,-0.004217003,0.0026863317,-0.008046801,0.0062353937,0.004801214,0.0007961834,0.0029875848
breath,-0.008748961,0.0021598665,-0.0008771199,-0.00935136,-0.009434419,-0.0014555724,0.00447487,0.0037396548,-0.0065257796,-0.0068994467,-0.005007694,-0.0023078676,-0.00724062,-0.009621322,-0.0027188882,-0.008370072,-0.0060527935,-0.0057074376,-0.0023373934,-0.0017363415,-0.00898161,-0.00072170526,0.008123137,0.0077048633,-0.0072349417,-0.0036831766,0.003131921,-0.009607469,0.0014703011,0.0064773425,0.005747277,-0.008744275,-0.0045422977,-0.008142844,7.131806e-05,0.00929488,0.006011276,0.0050668153,0.0050825467,-0.0032758364,0.009568221,-0.007391297,-0.0073068226,-0.0022366056,-0.0007499522,-0.0032070854,-0.000588719,0.0074707163,-0.0006956715,-0.0016220437,0.0027482477,-0.008339491,0.007855034,0.008570864,-0.009599419,0.002442949,0.00992714,-0.0076903836,-0.006992429,-0.007712629,0.008425051,-0.00065292715,0.009161418,-0.008182879,0.0037379155,0.0026232486,0.000709845,0.0023474786,-0.007485639,-0.009359206,0.0023641263,0.0061830985,0.008013468,0.0057733958,-0.00074516487,0.008339981,-0.009338591,0.0034194675,0.0002647248,0.0038666495,0.0074020135,-0.0066750366,0.0055866833,-0.009497402,-0.0008072455,-0.008682491,-0.005089864,0.009356088,-0.0018223682,0.0029063856,0.009086973,0.008970388,-0.008231884,-0.0029631532,0.009932795,0.0051112147,-0.0015607546,-0.008730369,0.0029822697,-0.0067165755
arteri,0.0081459,-0.0043934113,-0.0010876186,0.00096848037,-0.00016163751,0.001012975,0.0062006447,8.414238e-05,-0.0033411845,-0.0015703841,0.0058966465,0.0014645491,-0.00067767437,0.009384723,-0.004887108,-0.0008128569,0.009191839,0.0066519976,0.0015334593,-0.008998061,0.0011613512,-0.002185488,0.009283194,0.0012032985,0.0014513488,0.0023916198,-0.0018585456,-0.005050819,0.00017729288,-0.0021086521,0.006612656,0.008963338,-0.00074435107,0.0029313238,-0.0060781124,0.0017636667,-0.0068954662,-0.008728928,-0.005916773,-0.0090726325,0.0073012956,-0.005830428,0.0082584275,-0.00719336,0.0035118097,0.009728404,-0.0077926945,-0.009968866,-0.0043201763,-0.0026486192,-0.00027799266,-0.0088110715,-0.008650395,0.0027990756,-0.008202022,-0.009101632,-0.0023512025,-0.00866832,-0.007089561,-0.00835902,-0.0002655774,-0.004541013,0.0066868756,0.0015127291,-0.0033706338,0.006110687,-0.006078727,-0.0046359366,-0.0073058004,-0.0041947793,-0.0017878606,0.0064889416,-0.0026952296,0.004973872,0.006979688,-0.007443379,0.004506001,0.0061731325,-0.0029981758,0.0066180876,0.006147901,-0.006322551,-0.006838749,0.0026057565,-0.0016042527,-0.006068096,0.00959612,-0.0049924557,-0.006495904,-0.00013022128,-0.002601411,0.00048925745,-0.003600143,-0.0002945103,-0.0006515435,0.00081258075,0.008265844,-0.005827673,-0.0016854027,0.005501306
short,0.008165036,-0.004440422,0.008977857,0.008256131,-0.0044435817,0.0002848596,0.004285311,-0.003918698,-0.0055814185,-0.0065296334,-0.0006692815,-0.000311362,0.0044647176,-0.002468689,-0.00017182293,0.0024610308,0.0048601017,-3.92742e-05,-0.00633405,-0.009288498,9.908445e-06,0.0066802786,0.0014628768,-0.008952493,-0.0079344725,0.0065465723,-0.0037894046,0.0062351683,-0.006692184,0.008469566,-0.006519108,0.0032822008,-0.0010629244,-0.00678454,-0.0032865745,-0.0011597773,-0.005467705,-0.0012109247,-0.007549279,0.0026196747,0.009076924,-0.0023993393,-0.0010022689,0.003533767,0.008660678,-0.005929404,-0.006885314,-0.0029311294,0.009163485,0.0008732213,-0.008685976,-0.0014487192,0.009492799,-0.0075540002,-0.0053517222,0.009322078,-0.008967721,0.0038129275,0.0006603771,0.0066615925,0.008313854,-0.0028484643,-0.0039963517,0.008894678,0.0020895144,0.006253804,-0.009462783,0.009597066,-0.0013654749,-0.006052762,0.0030031793,-0.00044616943,0.0047232844,-0.0022730716,-0.004139047,0.0023099144,0.00834719,-0.0049869707,0.002676447,-0.008000219,-0.0067667174,-0.000466075,-0.0087537905,0.0027954709,0.0015883482,-0.0023140616,0.0049990206,0.009770464,0.008469778,-0.0018748802,0.0020761215,-0.0039971936,-0.008239893,0.0063098753,-0.0019495463,-0.0006574094,-0.0017559794,-0.004549392,0.004076889,-0.0042908913
liver,-0.009587262,0.008953109,0.004162022,0.009217662,0.006669745,0.0029113172,0.009840422,-0.004415929,-0.0068287365,0.004212041,0.0037291928,-0.0056828465,0.0097232405,-0.0035530291,0.009557399,0.0008150824,-0.0063321325,-0.0019841217,-0.007381948,-0.0030051454,0.0010311861,0.009495683,0.009352216,-0.0066010593,0.003466492,0.0022830206,-0.0024811896,-0.009248504,0.0010087314,-0.008174354,0.006319308,-0.00578615,0.0055128117,0.009804602,-0.00016359215,0.0045564407,-0.0018251538,0.007360151,0.003939897,-0.009038245,-0.0023967314,0.0036274465,-0.00012780495,-0.0011888476,-0.0010488121,-0.0016655124,0.0006104685,0.004150168,-0.0042370586,-0.0038482393,-4.469923e-05,0.0002682604,-0.00017295952,-0.004777017,0.0043092812,-0.002184643,0.002108693,0.00067906553,0.0059723896,-0.0068125497,-0.006801885,-0.00447938,0.009433561,-0.0015702235,-0.009444633,-0.0005190606,-0.0044640396,0.005988236,-0.009570845,0.0028689024,-0.009261968,0.0012740619,0.0060185404,0.0073949206,-0.007591494,-0.0060536866,-0.0068465783,-0.007919624,-0.009503518,-0.0021342246,-0.0008429152,-0.007243311,0.0067861658,0.0011153709,0.005811318,0.0014662836,0.000819951,-0.0073424876,-0.0021600446,0.004319984,-0.005050107,0.0011539967,0.002896874,-0.0015206172,0.009965078,0.008354737,0.002444275,0.0071009975,0.0058820494,-0.0055902377
fever,-0.0051562428,-0.0066683376,-0.007776835,0.008310728,-0.001982342,-0.0068549635,-0.004154389,0.0051441262,-0.0028691364,-0.0037496602,0.0016214252,-0.0027762938,-0.0015843606,0.0010744918,-0.0029779447,0.008519283,0.003910935,-0.009958863,0.0062595997,-0.006754254,0.0007694328,0.0044042347,-0.005103375,-0.0021106696,0.008095479,-0.0042437925,-0.007636261,0.009257913,-0.002155497,-0.0047194324,0.0085708,0.004283339,0.0043248367,0.009284513,-0.00845308,0.00525532,0.0020393515,0.00418828,0.0016979002,0.004464134,0.0044862903,0.006104522,-0.0032020975,-0.004575728,-0.00042651652,0.0025337338,-0.003263167,0.006057718,0.0041541304,0.0077645923,0.0025692724,0.008116683,-0.0013872099,0.008077928,0.003717016,-0.008047325,-0.0039336146,-0.0024718784,0.004893044,-0.000872159,-0.0028309084,0.007833707,0.0093229,-0.0016149282,-0.0051592495,-0.0047017587,-0.004846051,-0.009602826,0.0013720202,-0.0042249155,0.0025267089,0.0056144833,-0.0040659057,-0.009596582,0.0015466976,-0.0067001223,0.0024951743,-0.003780632,0.0070784213,0.00064022065,0.0035609389,-0.0027391338,-0.0017105473,0.007652793,0.0014076781,-0.0058504487,-0.007834497,0.0012326873,0.006454631,0.0055563496,-0.00897705,0.008592164,0.004046978,0.007469605,0.0097463345,-0.00728958,-0.009039963,0.0058360007,0.009391213,0.0035069252
