,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
sepsi,-0.00053721684,0.0002507957,0.005090222,0.009005135,-0.009294724,-0.007129778,0.006459206,0.008995814,-0.005029068,-0.003766305,0.00737429,-0.0015395946,-0.0045310613,0.0065721795,-0.004852132,-0.0018184873,0.002872779,0.000978533,-0.008282836,-0.009475051,0.007302235,0.0050941766,0.006733158,0.00076792476,0.0063361633,-0.003415505,-0.00094947225,0.005757575,-0.007527096,-0.003946308,-0.007496374,-0.0009292167,0.009529402,-0.007325497,-0.0023342418,-0.0019171963,0.008084509,-0.0059420555,4.186022e-05,-0.004779082,-0.009609833,0.005007969,-0.008759754,-0.0043893885,-2.7338929e-05,-0.0002882078,-0.007671929,0.009610793,0.004980131,0.009231568,-0.008161469,0.0044993176,-0.004138021,0.0008224266,0.00850786,-0.0044720843,0.004525325,-0.0067912326,-0.0035601882,0.009399471,-0.0015706528,0.00033201146,-0.0041361772,-0.007679715,-0.0015223947,0.0024692398,-0.0009054248,0.00553713,-0.0027574154,0.0022774371,0.0054611857,0.008343957,-0.0014534,-0.009200462,0.004389115,0.0005689519,0.007436979,-0.0008034149,-0.002654354,-0.008760233,-0.00085569004,0.0028331236,0.0053862114,0.0070617446,-0.0057052975,0.0018635499,0.0061006155,-0.004771931,-0.0030969682,0.0067976266,0.0016414076,0.00020341297,0.0034576433,0.0002343744,0.009629692,0.005069603,-0.008908408,-0.0070592556,0.0009105318,0.0063813836
failur,-0.008590213,0.003697412,0.0051843724,0.005733303,0.0075012175,-0.006201963,0.0011411812,0.006085522,-0.0028721737,-0.0061879484,-0.00042244716,-0.008382136,-0.005569763,0.007140117,0.0033770532,0.0072448505,0.006804307,0.0075353403,-0.0037788518,-0.00059761986,0.002359328,-0.004518904,0.008379318,-0.00986193,0.0067489436,0.0029237056,-0.0049494477,0.004363221,-0.001760227,0.0067108297,0.0099775065,-0.0043497365,-0.000608408,-0.0057217623,0.0038786593,0.0028105099,0.0068882788,0.006115575,0.009518993,0.009226412,0.00788233,-0.007016948,-0.0091866115,-0.00033425313,-0.003096324,0.0079068765,0.005929631,-0.0015529541,0.0015061572,0.0017906029,0.007839283,-0.009529526,-0.00020692579,0.003485615,-0.0009159314,0.008352337,0.008997561,0.0065189544,-0.0007373858,0.007723324,-0.00854711,0.003191538,-0.004631184,-0.0050839144,0.0035916788,0.005375609,0.00777738,-0.005784345,0.007394801,0.006657036,-0.0037153421,-0.008722761,0.0054624956,0.0064958096,-0.0007728788,-0.006696411,-0.0070940354,-0.0024900094,0.005126734,-0.0036557892,-0.00939053,0.0038780267,0.004877535,-0.0064320397,0.0011920374,-0.0020721985,5.0903887e-05,-0.009839874,0.0027257465,-0.004729466,0.0011192255,-0.001572446,0.0021744007,-0.007860584,-0.0026996955,0.00263966,0.0053818384,-0.0024215474,-0.009508771,0.0045101773
pneumonia,9.456396e-05,0.0030773198,-0.006812645,-0.0013754654,0.007668581,0.0073464094,-0.0036732971,0.0026427018,-0.00831713,0.006205486,-0.0046373224,-0.0031641065,0.009311357,0.0008733857,0.007490703,-0.0060740625,0.005160507,0.009922823,-0.0084573915,-0.0051356913,-0.007064837,-0.0048626517,-0.0037785638,-0.008536199,0.007955606,-0.004843938,0.008423613,0.0052625705,-0.006550026,0.0039578713,0.0054701497,-0.007426536,-0.0074057197,-0.0024752307,-0.008625725,-0.0015815723,-0.00040343284,0.0032996845,0.0014418805,-0.00088142155,-0.005594058,0.0017303658,-0.0008973718,0.006793691,0.00397359,0.0045294715,0.0014343059,-0.0026998555,-0.0043668128,-0.0010320747,0.0014370275,-0.0026460087,-0.007073783,-0.007805307,-0.009121787,-0.0059351693,-0.0018474245,-0.0043238713,-0.0064606704,-0.0037173224,0.0042891586,-0.0037390434,0.008378175,0.0015339935,-0.0072423196,0.0094337985,0.0076312125,0.005493282,-0.0068488456,0.005822679,0.004009093,0.0051853694,0.0042559016,0.0019397545,-0.0031701624,0.008353845,0.00961218,0.003792603,-0.002836995,7.1275235e-06,0.0012188185,-0.008458325,-0.008223945,-0.00023101569,0.0012372875,-0.0057433806,-0.0047252737,-0.0073460746,0.008328616,0.00012129784,-0.0045093987,0.0057017053,0.009180015,-0.004099872,0.007964682,0.005375434,0.005879123,0.0005125904,0.008213084,-0.0070190406
bleed,-0.008256756,0.0093318485,-0.00019251306,-0.001971372,0.0046205255,-0.0041947872,0.0027978236,0.007059866,0.0060592713,-0.007559698,0.009330122,0.0046289293,0.0039921943,-0.00627026,0.008492382,-0.0020888965,0.008824455,-0.005402777,-0.008119842,0.006769505,0.0016805041,-0.0021055408,0.009438786,0.009490019,-0.009851756,0.002490206,0.006128235,0.0038511432,0.0019694266,0.00038747166,0.00072988233,-0.0038536955,-0.0071444702,-0.0021061383,0.0039117523,0.0089010885,0.00928981,-0.0060652364,-0.009419465,0.009721285,0.0034564892,0.005126857,0.0062391576,-0.0027566347,0.007451102,0.0028820748,0.0028410347,-0.0024278401,-0.0031496088,-0.0024203525,0.0043084174,0.000112390284,-0.009567849,-0.009694722,-0.006131447,-0.0001588245,0.0019915632,0.009439738,0.0055795438,-0.004230943,0.00030894016,0.005000748,0.0077169216,-0.001173764,0.0042924252,-0.0058217514,-0.00083397713,0.008141131,-0.0023766262,-0.009662953,0.0057807905,-0.0039540697,-0.0011977884,0.010020651,-0.0022025695,-0.004736348,-0.0053695003,0.0069975355,-0.005766824,0.0020937389,-0.005322726,0.006235661,0.0043656253,0.0026862917,-0.0015017552,-0.0027062828,0.009071497,0.0052823215,-0.0021171956,-0.009547788,-0.0073551987,-0.0010376932,-0.00082002074,-0.0025068894,0.009793209,-0.00044415306,0.0059122387,-0.007538516,-0.0024930704,-0.0055920226
acut,-0.0071479664,0.0012730693,-0.0072075003,-0.0022293262,0.0037920976,0.0057515125,0.0012365793,0.0021851684,-0.0041712746,0.0072085424,-0.006344544,0.0046205213,-0.008199991,0.0020535726,-0.0049505187,-0.0042263577,-0.0031081703,0.0056043,0.0058482657,-0.0050720847,0.00073934614,-0.008422131,0.007767673,0.009242701,-0.0027434274,0.00076674664,0.0007257168,0.005450594,-0.008640587,0.00054651895,0.006883599,0.002237771,0.0011169801,-0.009334348,0.008485569,-0.0062217605,-0.003000971,0.0034657803,-0.00074529526,0.0013030095,0.0017637104,-0.006847115,-0.009758472,0.009083475,0.006250728,-0.0068615493,0.0034139433,0.00020302706,0.004734783,-0.007098495,0.00402451,0.0043743476,0.009954016,-0.0044740317,-0.0013801133,-0.0073471167,-0.009667332,-0.009076856,-0.0010149641,-0.0064767827,0.0048490395,-0.006154438,0.002494609,0.0007203665,-0.0034110218,-0.0009747825,0.009947765,0.009167528,-0.0044761435,0.009088992,-0.005592825,0.0059370524,-0.0030267325,0.0034776633,0.0030575579,0.0068859006,-0.0023728602,0.00875958,0.007540934,-0.009564084,-0.008029002,-0.0075501376,0.002914531,-0.0028024975,-0.006927655,-0.008131249,0.008365696,0.0020759993,-0.009289712,-0.0048006615,0.003188549,-0.0046784934,0.0052545443,-0.0041486183,0.0027043892,-0.008021498,0.0062546213,0.004766396,0.0008078366,0.0029765565
breath,-0.008739387,0.0021723325,-0.00089409255,-0.009335221,-0.009379673,-0.0014435259,0.0044527897,0.0037273883,-0.0065114284,-0.0068916962,-0.0050093615,-0.0023213166,-0.007235349,-0.009596672,-0.0027273572,-0.008367324,-0.00603358,-0.005689227,-0.0023375172,-0.0017087851,-0.008960297,-0.0007062864,0.008134548,0.0076886495,-0.007218196,-0.0036907643,0.0031220927,-0.009594631,0.0014691699,0.0065036234,0.0057622716,-0.008749042,-0.0045326794,-0.008151727,4.214683e-05,0.009287612,0.0059869476,0.0050665024,0.005052445,-0.003273644,0.009562009,-0.007345807,-0.007279338,-0.002276946,-0.0007781161,-0.0032013855,-0.0006141951,0.007491239,-0.00068604504,-0.0016377623,0.0027606427,-0.00836107,0.007857039,0.008541215,-0.009584783,0.0024290802,0.009920938,-0.007673144,-0.006971288,-0.007710701,0.0083984,-0.0006762771,0.009152881,-0.008156494,0.0037493808,0.002632144,0.0007236241,0.0023125797,-0.007476847,-0.00935442,0.002365713,0.0061467765,0.008002296,0.005746009,-0.0007583345,0.008286873,-0.009333485,0.003408907,0.00024696704,0.003844169,0.007366501,-0.0066764154,0.0055846055,-0.009525013,-0.0008225381,-0.008689648,-0.0050576334,0.009329991,-0.0018219989,0.0029050605,0.009116093,0.008971075,-0.008219599,-0.0030134518,0.009927401,0.005102317,-0.0015871334,-0.008727925,0.0029603417,-0.0066906125
arteri,0.0081363525,-0.0043609967,-0.0011570646,0.00089864584,-5.9450173e-05,0.0009345235,0.0061887233,0.00012304536,-0.0033488085,-0.0015772106,0.005905842,0.001464172,-0.00067738874,0.009415553,-0.0048429514,-0.0008901331,0.009227699,0.006604581,0.0015255335,-0.009062676,0.0011393849,-0.0020732,0.009217058,0.0012069086,0.0014422097,0.0023140307,-0.0018318777,-0.0051001376,0.00011678851,-0.0021268302,0.0066767912,0.008971253,-0.00074543065,0.00290353,-0.0060999272,0.0018516326,-0.0069594923,-0.008714852,-0.005921363,-0.009173858,0.007283331,-0.0058623203,0.008251866,-0.007204968,0.003486608,0.009751814,-0.007779042,-0.010004174,-0.0043728384,-0.0026365295,-0.0002604736,-0.008810874,-0.008652548,0.0028139288,-0.0081929825,-0.00916442,-0.0023120695,-0.008716601,-0.0071159923,-0.008335895,-0.00022538393,-0.0045567728,0.0066795275,0.0014634583,-0.0033990531,0.0061808964,-0.0061123623,-0.0046672034,-0.007363829,-0.0042223698,-0.0016666646,0.006539072,-0.002667211,0.0050047636,0.007070154,-0.0074458863,0.004504048,0.006170504,-0.003098382,0.0065674703,0.006103509,-0.0062605045,-0.006895133,0.0025991893,-0.0016531815,-0.0060406206,0.009601769,-0.004936173,-0.006487921,-0.00011148672,-0.0025123053,0.00052346935,-0.0036108363,-0.0003000624,-0.0006434085,0.00081173173,0.008284363,-0.005887719,-0.0016847327,0.005474371
short,0.008152864,-0.0044550374,0.008989623,0.0082562985,-0.0044188397,0.00028034375,0.004275162,-0.0039080605,-0.0056021977,-0.006506641,-0.0006810572,-0.00030442554,0.0044719237,-0.0024609168,-0.0001692441,0.0024686307,0.0048525315,-3.3582164e-05,-0.006347142,-0.00928418,2.4653806e-05,0.0066724746,0.0014602118,-0.008980772,-0.007942266,0.0065363958,-0.0037923122,0.006265869,-0.0066830176,0.008453944,-0.0065004556,0.0033172441,-0.0010737433,-0.0067878864,-0.003281353,-0.00115595,-0.005472541,-0.0012143921,-0.0075610643,0.0026340955,0.009079172,-0.002395912,-0.0009803057,0.0035319913,0.008681853,-0.005908808,-0.0068876543,-0.0029218234,0.009151807,0.0008736663,-0.008675232,-0.0014264912,0.009481419,-0.0075763892,-0.0053736744,0.009314712,-0.008968692,0.0038171913,0.0006664869,0.0066823363,0.0083226,-0.0028466675,-0.003983293,0.008880354,0.002093953,0.006253427,-0.009433005,0.009592249,-0.0013597363,-0.006053148,0.002976608,-0.00046005417,0.0047031576,-0.002279277,-0.0041097086,0.0022914212,0.008370275,-0.00499728,0.0026796504,-0.008002819,-0.0067888764,-0.00047009785,-0.0087796375,0.00278193,0.001592148,-0.0023283756,0.0050213607,0.009749172,0.008464271,-0.0018613396,0.0020731627,-0.0039955727,-0.008258977,0.0062851603,-0.0019356809,-0.00066093076,-0.0017751158,-0.0045302785,0.004053154,-0.0042430647
liver,-0.009573129,0.008963359,0.0041555823,0.009238148,0.0067079063,0.0028527572,0.009839522,-0.004366941,-0.0068157543,0.0042039542,0.0037060522,-0.005709545,0.009711401,-0.0035387534,0.009558895,0.0008597866,-0.0063380953,-0.0019847641,-0.0073764715,-0.0030206467,0.0010310964,0.009534692,0.009313805,-0.0066060647,0.0034633935,0.0022669937,-0.0024906695,-0.009230717,0.001018641,-0.008195268,0.006358602,-0.0058102533,0.0055221585,0.009811637,-0.00016741584,0.0045626974,-0.0017787482,0.0073370477,0.003933518,-0.009092262,-0.0024092693,0.0036273038,-0.0001253115,-0.0011947312,-0.001048369,-0.0016439914,0.0005865691,0.0041648266,-0.0042352118,-0.0038300725,-3.8267168e-05,0.000259969,-0.00015820848,-0.004795463,0.0043105246,-0.0021701218,0.0021188566,0.00064606685,0.0059754294,-0.00681712,-0.006818348,-0.004465769,0.009452595,-0.0015988132,-0.009446316,-0.00055046345,-0.0044687176,0.0060129026,-0.009631166,0.0028892623,-0.009247742,0.0012496208,0.006017217,0.007402896,-0.0075928024,-0.006089358,-0.006827337,-0.007910813,-0.0095510185,-0.0021445854,-0.00086406403,-0.0072029126,0.006774687,0.0011409586,0.0058093085,0.0014746843,0.00079490844,-0.0073092487,-0.002150044,0.0042996015,-0.005035785,0.0011466743,0.0029130557,-0.0014966677,0.009976071,0.008339245,0.0024504228,0.007067174,0.005933308,-0.005582877
fever,-0.0051562428,-0.0066683376,-0.007776835,0.008310728,-0.001982342,-0.0068549635,-0.004154389,0.0051441262,-0.0028691364,-0.0037496602,0.0016214252,-0.0027762938,-0.0015843606,0.0010744918,-0.0029779447,0.008519283,0.003910935,-0.009958863,0.0062595997,-0.006754254,0.0007694328,0.0044042347,-0.005103375,-0.0021106696,0.008095479,-0.0042437925,-0.007636261,0.009257913,-0.002155497,-0.0047194324,0.0085708,0.004283339,0.0043248367,0.009284513,-0.00845308,0.00525532,0.0020393515,0.00418828,0.0016979002,0.004464134,0.0044862903,0.006104522,-0.0032020975,-0.004575728,-0.00042651652,0.0025337338,-0.003263167,0.006057718,0.0041541304,0.0077645923,0.0025692724,0.008116683,-0.0013872099,0.008077928,0.003717016,-0.008047325,-0.0039336146,-0.0024718784,0.004893044,-0.000872159,-0.0028309084,0.007833707,0.0093229,-0.0016149282,-0.0051592495,-0.0047017587,-0.004846051,-0.009602826,0.0013720202,-0.0042249155,0.0025267089,0.0056144833,-0.0040659057,-0.009596582,0.0015466976,-0.0067001223,0.0024951743,-0.003780632,0.0070784213,0.00064022065,0.0035609389,-0.0027391338,-0.0017105473,0.007652793,0.0014076781,-0.0058504487,-0.007834497,0.0012326873,0.006454631,0.0055563496,-0.00897705,0.008592164,0.004046978,0.007469605,0.0097463345,-0.00728958,-0.009039963,0.0058360007,0.009391213,0.0035069252
